timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
2397080,1.1137,-0.0154,-0.1318,43.2017,-12.0611,-21.4667,circular_motion
2397100,1.0578,0.0022,-0.1342,48.1025,-16.1756,-20.7796,circular_motion
2397120,1.0407,0.0037,-0.1594,50.3086,-20.3512,-21.001,circular_motion
2397140,1.0187,0.0049,-0.186,50.1101,-26.6413,-23.9171,circular_motion
2397160,1.0095,0.0166,-0.2873,46.0491,-31.313,-26.1537,circular_motion
2397180,0.9816,-0.0032,-0.2763,40.5758,-25.2596,-28.398,circular_motion
2397200,0.8664,0.0078,-0.2424,40.0872,-23.0306,-27.6499,circular_motion
2397220,0.7727,-0.0056,-0.1301,44.5147,-22.5191,-16.6957,circular_motion
2397240,0.8444,0.0081,-0.3376,46.3162,-20.7787,-4.7873,circular_motion
2397260,0.9333,-0.011,-0.4704,30.1407,-13.6795,-0.2606,circular_motion
2397280,0.9541,-0.0129,-0.3051,19.82,-22.5497,-4.2377,circular_motion
2397300,0.9213,-0.0161,-0.1821,21.7819,-36.023,-4.8255,circular_motion
2397320,1.0122,-0.0373,-0.2299,27.5376,-39.168,-4.9858,circular_motion
2397340,1.0478,-0.05,-0.3266,27.7284,-29.6795,-11.8178,circular_motion
2397360,1.0185,-0.0515,-0.4436,21.6063,-14.542,-17.8789,circular_motion
2397380,0.9045,-0.0525,-0.4462,10.0567,-5.2825,-19.169,circular_motion
2397400,0.8254,-0.0608,-0.3161,3.9956,-6.0688,-13.1384,circular_motion
2397420,0.9172,-0.0828,-0.2382,6.5987,-7.4657,-6.8789,circular_motion
2397440,1.0175,-0.0708,-0.3518,7.2933,-5.168,-9.7186,circular_motion
2397460,0.9816,-0.0693,-0.479,-1.8975,0.3511,-15.3903,circular_motion
2397480,0.9035,-0.0852,-0.4084,-12.8517,0.9389,-15.94,circular_motion
2397500,0.8818,-0.0986,-0.2873,-16.5769,-9.4657,-14.1155,circular_motion
2397520,0.8967,-0.0874,-0.1528,-12.5464,-18.6718,-8.0926,circular_motion
2397540,0.9936,-0.0698,-0.3535,-12.1112,-12.9772,-7.2377,circular_motion
2397560,1.0239,-0.0884,-0.4709,-23.7906,12.3129,-9.2377,circular_motion
2397580,0.9511,-0.0857,-0.3369,-31.8746,34.8091,-12.2453,circular_motion
2397600,0.8337,-0.0774,-0.2609,-35.1342,34.2976,-11.9476,circular_motion
2397620,0.7873,-0.063,-0.1081,-31.8059,19.7404,-3.5812,circular_motion
2397640,0.9138,-0.0881,0.0052,-22.3174,10.9236,-0.1232,circular_motion
2397660,0.9831,-0.0991,-0.1728,-20.0502,17.9236,-2.0621,circular_motion
2397680,0.9694,-0.0593,-0.3747,-29.928,32.9007,-6.6193,circular_motion
2397700,0.8732,-0.0515,-0.2734,-42.1189,36.687,-0.9934,circular_motion
2397720,0.8967,-0.0977,-0.0634,-46.7448,19.9312,1.7242,circular_motion
2397740,0.9223,-0.1062,0.053,-38.783,6.7633,4.1975,circular_motion
2397760,0.9658,-0.0732,0.0191,-31.1876,3.0992,3.7623,circular_motion
2397780,0.9428,-0.0757,-0.2307,-36.1189,6.8396,7.5181,circular_motion
2397800,0.9821,-0.0984,-0.0568,-45.2639,10.8854,14.228,circular_motion
2397820,1.0788,-0.1211,0.011,-45.7296,16.1144,7.1058,circular_motion
2397840,0.9999,-0.1267,0.0525,-46.1571,20.2366,2.0295,circular_motion
2397860,0.9885,-0.1077,0.1463,-40.8212,17.977,2.8387,circular_motion
2397880,1.0056,-0.0998,0.1517,-33.3708,9.29,-0.0545,circular_motion
2397900,0.9143,-0.0749,-0.0158,-34.2563,7.6335,0.9532,circular_motion
2397920,0.8732,-0.0674,0.0096,-40.2563,8.9465,9.6784,circular_motion
2397940,0.9157,-0.0901,0.1614,-37.9051,7.2518,15.3807,circular_motion
2397960,0.9763,-0.0696,0.1924,-29.0731,2.4809,16.4417,circular_motion
2397980,1.0524,-0.0671,0.1495,-20.7143,2.8778,11.5486,circular_motion
2398000,0.9763,-0.0679,0.0904,-15.699,4.4351,3.373,circular_motion
2398020,0.8615,-0.0649,0.0733,-14.8822,0.1984,3.6784,circular_motion
