timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
2213968,0.1584,0.0024,-0.8798,0.4078,-51.0230,1.4570,left_tilt
2213988,0.1518,-0.0061,-0.8757,0.6750,-52.3894,1.4723,left_tilt
2214008,0.1240,-0.0090,-0.9062,0.5681,-51.0001,1.2356,left_tilt
2214028,0.1025,-0.0017,-0.8886,0.8429,-48.6642,1.3196,left_tilt
2214048,0.0895,0.0024,-0.8740,0.7895,-44.1222,1.3959,left_tilt
2214068,0.0705,-0.0027,-0.8737,0.4918,-40.3512,1.0219,left_tilt
2214088,0.0620,-0.0037,-0.8823,0.2704,-32.8321,0.9761,left_tilt
2214108,0.0620,-0.0083,-0.8916,0.4078,-29.5268,0.8692,left_tilt
2214128,0.0432,-0.0002,-0.8955,0.3620,-29.0459,0.8081,left_tilt
2214148,0.0566,0.0000,-0.9294,0.2323,-24.7787,0.4952,left_tilt
2214168,0.0349,-0.0073,-0.9079,-0.1342,-17.3741,0.5944,left_tilt
2214188,0.0314,-0.0059,-0.8862,0.1483,-20.6795,0.6555,left_tilt
2214208,0.0209,0.0017,-0.8857,0.0796,-22.8092,0.6631,left_tilt
2214228,0.0063,-0.0041,-0.8996,0.2017,-26.5802,0.6249,left_tilt
2214248,-0.0008,-0.0073,-0.8986,0.1025,-26.3970,0.8234,left_tilt
2214268,-0.0135,-0.0081,-0.8962,-0.1265,-20.3512,0.7547,left_tilt
2214288,-0.0220,-0.0095,-0.8886,-0.4090,-18.1604,0.6249,left_tilt
