timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
2460884,0.7773,0.2197,-0.1655,-6.7754,-4.9237,-14.9552,fall_detection
2460904,0.6711,0.2134,-0.1025,-5.4700,-16.8245,-9.0545,fall_detection
2460924,0.6545,0.1853,-0.0900,-3.7983,-19.3817,3.5486,fall_detection
2460944,0.8078,0.1704,-0.1484,-1.3555,-2.3283,23.8921,fall_detection
2460964,1.0195,0.1545,-0.1870,-1.3632,5.9389,22.0371,fall_detection
2460984,1.0429,0.1709,-0.1462,-2.8288,3.2213,4.2967,fall_detection
2461004,0.9367,0.1816,-0.0776,-1.5158,-1.4886,-8.9247,fall_detection
2461024,0.7644,0.1865,-0.1132,0.9040,-2.4886,-6.3369,fall_detection
2461044,0.7844,0.1411,-0.1648,-0.5998,1.6488,8.4799,fall_detection
2461064,0.8806,0.1404,-0.1203,-2.3097,-2.5497,8.6249,fall_detection
2461084,0.8771,0.1372,-0.0710,-2.1113,-8.0459,-0.0316,fall_detection
2461104,0.7709,0.1245,-0.0102,0.7513,-8.8016,-7.5201,fall_detection
2461124,0.6708,0.0708,0.0332,5.2552,-8.0688,-10.4209,fall_detection
2461144,0.5935,-0.0325,0.0616,10.1559,-3.9390,-12.3216,fall_detection
2461164,0.4860,-0.0422,0.0169,15.2017,-3.7787,-17.9018,fall_detection
2461184,0.3991,-0.0723,-0.0192,15.5758,-8.5268,-30.9018,fall_detection
2461204,0.2607,-0.0708,-0.0669,11.5910,-5.5955,-48.7033,fall_detection
2461224,-0.0750,-0.0676,-0.0756,0.2323,-21.0153,-60.2453,fall_detection
2461244,-0.2818,-0.0405,0.2005,-5.8212,-67.5955,-38.0621,fall_detection
2461264,0.3713,-0.0913,0.3272,8.0185,-48.0535,-10.0087,fall_detection
2461284,0.7717,-0.0791,0.0684,15.5223,50.5725,-17.1995,fall_detection
2461304,0.3352,0.0303,-0.2956,0.5300,97.9847,-47.6499,fall_detection
2461324,-0.4715,0.1687,0.0154,-23.8517,1.1297,-55.5201,fall_detection
2461344,0.0119,0.2139,0.2178,-11.6380,-11.9772,29.6097,fall_detection
2461364,0.6865,0.2905,-0.2478,-3.1418,78.1068,113.2204,fall_detection
2461384,0.9350,0.1448,-0.4419,-23.5158,83.1450,125.9455,fall_detection
2461404,1.0090,0.1550,0.2464,-18.6761,-55.5573,87.8234,fall_detection
2461424,1.5903,0.1702,0.1756,11.2246,-15.8703,95.6936,fall_detection
2461444,1.9558,0.1182,-0.5976,7.6903,120.0763,126.8616,fall_detection
2461464,1.6235,0.0454,-0.5256,-31.1113,129.0381,125.1974,fall_detection
2461484,1.9577,-0.2456,-0.2180,-30.0349,13.3893,102.0753,fall_detection
2461504,1.9577,-0.0801,0.3789,-0.3708,-23.8474,73.8768,fall_detection
2461524,1.9577,0.2183,0.2554,23.8200,62.3664,61.8921,fall_detection
2461544,1.9577,0.1335,-0.3012,12.2017,103.9389,35.8616,fall_detection
2461564,1.6960,0.0068,-0.2556,-15.1647,46.0763,4.0829,fall_detection
2461584,1.5063,0.0322,0.1512,-21.8288,-22.2749,-20.5964,fall_detection
2461604,1.4211,0.1389,0.2837,-12.5922,-12.8016,-17.1308,fall_detection
2461624,-0.3875,0.2598,1.2825,31.3239,-162.2978,43.9837,fall_detection
2461644,1.8781,0.2571,-0.5908,10.3086,-91.0764,-67.6117,fall_detection
2461664,0.8999,0.1370,-0.2712,-8.0349,-3.1680,-1.8560,fall_detection
2461684,1.1181,0.1182,-0.0932,1.0033,15.5496,4.1135,fall_detection
2461704,1.0256,-0.0071,-0.1069,1.7132,30.9999,-15.7186,fall_detection
2461724,0.2722,0.0164,-0.0505,2.1330,10.0992,-4.6499,fall_detection
2461744,0.7387,-0.0073,0.0555,-2.8212,-37.5726,30.6631,fall_detection
2461764,1.5393,-0.0757,-0.0124,4.6139,-19.9390,27.8768,fall_detection
2461784,0.7497,-0.0732,-0.1301,0.0720,-28.7558,-17.4209,fall_detection
2461804,1.0397,-0.0574,-0.0017,-2.0731,5.5725,0.2891,fall_detection
2461824,0.9270,0.0359,-0.1638,-4.4624,4.7633,0.7547,fall_detection
2461844,1.0593,-0.0166,-0.0234,-9.2181,4.6183,-1.8025,fall_detection
2461864,0.9060,0.0134,0.0064,-12.6227,0.9847,0.5868,fall_detection
2461884,0.9963,-0.0715,0.0989,-6.8059,1.8778,-1.3064,fall_detection
2461904,1.0134,-0.0088,0.0621,-3.2181,4.6030,-1.2148,fall_detection
2461924,1.0017,-0.0310,-0.0241,0.2704,5.8473,-1.4056,fall_detection
2461944,0.9816,-0.0156,-0.0368,-0.3784,3.2442,-0.1308,fall_detection
