timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
2343137,1.0102,0.0413,0.0005,0.4231,2.8931,1.0829,backward_motion
2343157,0.9997,-0.0225,0.0183,0.4460,2.7633,0.6249,backward_motion
2343177,0.9990,0.0476,0.0208,4.2399,-2.4962,-1.9705,backward_motion
2343197,0.9821,0.0132,0.0044,4.7742,-6.3359,-3.2758,backward_motion
2343217,0.9990,0.0195,-0.0380,2.3086,-0.0917,-0.5659,backward_motion
2343237,0.9797,0.0215,0.0110,-0.5158,4.6870,1.5791,backward_motion
2343257,1.0346,-0.0281,0.0201,2.6139,1.2595,-0.5048,backward_motion
2343277,1.0141,0.0005,-0.0224,4.2933,-2.4657,-1.9247,backward_motion
2343297,0.9748,0.0208,0.0174,4.2552,-3.8856,-1.9934,backward_motion
2343317,0.9904,0.0115,-0.0454,3.3239,2.3358,0.0677,backward_motion
2343337,0.9892,0.0232,-0.0332,1.1178,7.2442,2.9074,backward_motion
2343357,0.9465,0.0654,0.0491,-1.0807,7.3511,2.8768,backward_motion
2343377,0.9858,-0.0444,0.0066,0.2094,1.7099,1.8997,backward_motion
2343397,0.9616,0.0447,0.0926,2.3468,-6.5344,-1.2148,backward_motion
2343417,1.0195,-0.0896,0.0970,6.9804,-4.2978,-4.1766,backward_motion
2343437,0.9775,0.0068,0.0030,3.9040,1.5114,-3.2987,backward_motion
2343457,1.0148,-0.0146,-0.0661,0.3926,5.7938,-3.9476,backward_motion
2343477,1.0251,0.0154,0.0232,-3.9509,7.7938,1.1822,backward_motion
2343497,1.0219,-0.0576,-0.0188,-5.7372,3.9923,-0.1384,backward_motion
2343517,1.0043,-0.0017,-0.0075,-6.6685,0.7251,-0.2377,backward_motion
2343537,1.0554,-0.0737,0.0733,-4.5006,3.0381,0.9150,backward_motion
2343557,1.0092,0.0127,-0.0200,2.1407,-0.8398,-0.9858,backward_motion
2343577,0.9016,0.0481,0.0535,-0.9815,3.1602,0.0829,backward_motion
2343597,0.9824,0.0200,-0.0178,-8.5845,8.0610,1.3272,backward_motion
2343617,1.0285,-0.0305,0.0186,-8.0807,14.0992,1.5486,backward_motion
2343637,1.1066,-0.0854,0.0967,-3.1036,3.9465,-0.9781,backward_motion
2343657,1.0168,0.0061,0.0711,0.7284,-4.2214,-1.5506,backward_motion
2343677,1.0048,0.0322,0.0252,1.3697,-6.1604,-2.0468,backward_motion
2343697,1.0366,0.0237,0.0540,-4.3403,0.3969,-1.2148,backward_motion
2343717,0.9497,-0.0166,-0.0905,-4.8517,4.4732,-0.6575,backward_motion
2343737,1.0512,0.0322,-0.0446,-2.4242,2.8625,-2.1842,backward_motion
2343757,0.9162,0.0142,0.1104,0.6521,-3.4733,-3.0468,backward_motion
2343777,1.0759,-0.0220,0.0025,1.9422,-1.5268,-5.2682,backward_motion
2343797,1.1608,-0.0249,-0.1081,-0.5845,2.7938,-3.6880,backward_motion
2343817,1.0051,-0.0388,0.0457,-4.3937,3.5496,-2.5277,backward_motion
2343837,0.8620,0.0461,0.0354,-1.8822,-4.8474,-1.2300,backward_motion
2343857,0.9645,0.0220,0.0013,-1.4929,-0.4657,-1.4896,backward_motion
2343877,1.0197,0.0144,-0.0175,-0.1342,0.4732,-2.4590,backward_motion
2343897,0.9555,0.0208,-0.0136,-0.7067,4.4809,-1.0926,backward_motion
2343917,0.8342,0.0056,0.1573,-5.0349,0.8702,-0.4819,backward_motion
2343937,0.9895,-0.0332,-0.0561,-5.1571,4.8396,-1.9171,backward_motion
2343957,1.0124,-0.0105,0.0699,-2.9586,-1.0306,-1.0774,backward_motion
2343977,1.0227,0.0120,-0.0070,-3.2792,-3.0840,-2.1613,backward_motion
2343997,0.9321,0.0071,0.1075,-4.0578,-5.8321,-1.0774,backward_motion
2344017,1.0168,0.0156,-0.0149,-5.7677,2.2442,-2.5277,backward_motion
2344037,0.9531,-0.0073,0.0533,-5.4548,5.1221,-2.1919,backward_motion
2344057,0.9858,0.0022,0.0113,-4.4090,3.8778,-1.7338,backward_motion
2344077,0.9382,-0.0073,0.0005,-2.4166,1.4580,-0.7109,backward_motion
2344097,1.0024,-0.0322,-0.0036,-2.6380,-1.1146,-0.4667,backward_motion
2344117,1.0468,-0.0110,0.0940,-0.8822,-0.0993,-2.6346,backward_motion
2344137,0.9479,-0.0173,0.0818,1.0033,0.4122,-3.2758,backward_motion
2344157,0.9162,-0.0029,0.0481,3.1483,-6.5649,-3.6499,backward_motion
2344177,0.9743,0.0051,0.0371,-0.3708,-6.5344,-3.9705,backward_motion
2344197,1.0388,-0.0227,0.0362,-0.8822,-5.1222,-2.2453,backward_motion
2344217,1.0222,-0.0105,0.0347,-1.4471,-1.2291,-2.9705,backward_motion
2344237,1.0229,0.0061,0.0113,-3.2181,0.7709,-2.8560,backward_motion
2344257,0.9941,-0.0278,0.0870,-4.1494,1.8396,-1.3598,backward_motion
2344277,1.0158,-0.0041,0.0516,-1.5082,-1.4886,-2.8636,backward_motion
2344297,0.9567,0.0273,0.0757,-1.1189,-1.6947,-2.0239,backward_motion
2344317,0.9655,0.0037,0.0684,-3.4471,0.2595,-0.9705,backward_motion
2344337,0.9660,0.0042,0.0516,-4.1876,-2.6871,-1.0850,backward_motion
2344357,1.0141,-0.0176,0.0076,-1.7296,-2.3207,-1.3598,backward_motion
2344377,1.0324,0.0125,0.0601,-0.3326,-2.8932,-2.7415,backward_motion
2344397,0.9755,0.0093,0.0291,3.5681,-4.9314,-2.8178,backward_motion
2344417,1.0671,-0.0102,-0.0700,2.3315,-1.6184,-4.6346,backward_motion
2344437,1.3273,-0.0569,-0.1320,2.3086,6.1144,-2.8026,backward_motion
2344457,1.0251,-0.0432,-0.0061,1.7666,-0.6184,-2.2911,backward_motion
2344477,0.9660,0.0078,0.0584,3.5910,-6.9848,-0.5735,backward_motion
2344497,1.0461,0.0017,-0.0564,1.1636,-3.1069,-1.7720,backward_motion
2344517,1.0217,0.0254,0.0108,-0.2945,-0.8092,-0.5583,backward_motion
2344537,0.9396,-0.0354,0.0789,0.3315,1.0992,-1.3064,backward_motion
2344557,1.0854,-0.0310,-0.0090,0.6368,1.7709,-2.1613,backward_motion
2344577,1.0275,0.0144,-0.0593,0.7208,0.7099,-2.3064,backward_motion
2344597,1.0205,-0.0029,0.0440,-0.1876,-0.9924,-1.7338,backward_motion
2344617,1.1264,-0.0146,-0.1015,-0.8135,-0.2978,-3.0621,backward_motion
2344637,1.0151,0.0342,0.0430,-2.0883,-1.3970,-1.8484,backward_motion
2344657,0.9521,0.0559,-0.0070,-1.3861,0.7862,-2.2071,backward_motion
2344677,0.9414,0.0313,0.0828,-0.8822,0.3587,-2.2682,backward_motion
2344697,1.0080,-0.0015,0.0323,0.6979,-1.1756,-1.1003,backward_motion
2344717,1.0200,0.0178,0.0088,0.3391,1.0839,-1.9552,backward_motion
2344737,0.9467,0.0544,0.0174,-0.2334,1.5190,-0.2453,backward_motion
