timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
1981321,0.9951,-0.0019,-0.0007,0.0338,-0.0840,0.0066,idle
1981341,1.0053,-0.0044,0.0003,0.0796,0.0610,0.0371,idle
1981361,0.9973,-0.0017,0.0025,-0.0349,0.0305,-0.0468,idle
1981381,0.9978,0.0017,0.0061,-0.0196,-0.1146,-0.0087,idle
1981401,0.9982,0.0010,0.0017,0.0796,0.0152,-0.0545,idle
1981421,1.0046,-0.0012,0.0064,-0.0044,-0.0382,-0.1079,idle
1981441,0.9963,-0.0007,-0.0083,-0.0502,0.0076,0.0982,idle
1981461,1.0043,-0.0059,-0.0012,0.0491,0.0381,0.1516,idle
1981481,0.9992,-0.0022,-0.0012,0.0414,-0.0153,-0.1613,idle
1981501,1.0104,-0.0061,-0.0061,0.1483,0.1221,0.1287,idle
1981521,0.9990,0.0002,0.0010,-0.1113,0.0992,0.0677,idle
1981541,1.0009,0.0051,-0.0019,-0.1723,0.0152,0.0829,idle
1981561,0.9938,-0.0044,0.0071,-0.0654,0.1373,0.0677,idle
1981581,1.0061,0.0049,0.0015,-0.0883,0.0763,-0.0010,idle
1981601,0.9987,-0.0017,0.0017,0.0949,0.0076,0.0219,idle
1981621,0.9963,0.0015,-0.0039,-0.0349,0.0228,0.0295,idle
1981641,1.0041,0.0022,-0.0048,-0.0120,0.0076,-0.0316,idle
1981661,1.0036,-0.0046,0.0000,-0.0044,0.0915,0.1287,idle
1981681,0.9968,0.0015,0.0074,0.0720,0.1297,-0.0468,idle
1981701,0.9953,0.0002,0.0049,0.1483,0.0763,0.0982,idle
1981721,1.0021,-0.0088,-0.0085,0.0185,-0.0306,0.1135,idle
1981741,0.9982,-0.0032,0.0066,-0.0196,0.0534,-0.0545,idle
1981761,1.0041,0.0032,0.0047,-0.1342,-0.0382,-0.1232,idle
1981781,1.0034,0.0015,-0.0036,0.0567,0.0915,-0.1079,idle
1981801,0.9970,0.0010,0.0008,0.0643,0.0686,-0.0087,idle
1981821,0.9987,0.0010,-0.0014,0.1330,0.0992,0.0142,idle
1981841,0.9980,0.0015,0.0030,-0.0196,0.0839,-0.0163,idle
1981861,0.9948,-0.0007,-0.0009,0.1559,0.0839,0.0295,idle
1981881,0.9995,0.0005,-0.0012,-0.0502,0.0992,-0.1232,idle
1981901,0.9975,-0.0037,0.0049,-0.1571,-0.0153,-0.0774,idle
1981921,0.9987,-0.0007,0.0003,0.0109,0.0381,0.0982,idle
1981941,0.9973,0.0010,-0.0087,0.0491,-0.0840,-0.1155,idle
1981961,1.0046,-0.0066,-0.0039,0.0262,0.0610,-0.1461,idle
1981981,1.0012,-0.0005,-0.0002,-0.0044,0.0534,-0.0010,idle
1982001,1.0017,-0.0012,0.0032,-0.0196,0.0839,0.0066,idle
1982021,0.9958,0.0024,0.0052,-0.0425,-0.0535,-0.1079,idle
1982041,0.9997,-0.0027,0.0047,-0.0349,-0.0611,-0.0545,idle
1982061,0.9990,0.0005,-0.0051,0.0720,-0.1069,-0.0850,idle
1982081,1.0034,-0.0012,-0.0009,0.0033,0.0381,-0.0163,idle
1982101,1.0031,0.0005,-0.0039,-0.0273,0.1297,-0.0392,idle
