timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
2166864,0.2312,0.1165,2.0876,-33.4700,196.9083,-43.2987,shake
2166884,-0.4576,0.2197,2.0876,41.2399,6.6717,21.8921,shake
2166904,0.2199,0.1116,1.4715,92.4765,5.6717,58.6020,shake
2166924,0.5988,0.0230,0.5025,124.1941,9.9312,89.8768,shake
2166944,1.1860,-0.1279,-0.6113,117.2094,-4.1680,100.6555,shake
2166964,1.5290,-0.1746,-1.2504,79.1178,-185.7634,82.3730,shake
2166984,1.8798,-0.1228,-1.9123,13.0414,-12.4352,25.4188,shake
2167004,1.9365,-0.0666,-1.9123,-66.5387,4.1908,-33.3751,shake
2167024,1.4348,-0.0386,-1.2849,-121.5082,8.4580,-73.9323,shake
2167044,0.8686,-0.0749,0.0828,-152.8899,-3.0459,-86.3445,shake
2167064,0.5568,-0.1482,1.8235,-117.0349,7.0076,-66.0697,shake
2167084,0.3364,0.0313,2.0876,-27.5998,250.7099,-42.2300,shake
2167104,-0.0091,0.1113,1.9361,56.4842,20.4961,25.8234,shake
2167124,0.0681,0.0501,1.1519,106.2857,-1.5420,73.3272,shake
2167144,0.6813,-0.0222,0.1429,124.4689,-8.7634,106.3349,shake
2167164,1.3422,-0.1929,-0.8547,105.2628,-19.5955,110.3578,shake
2167184,1.6689,-0.2388,-1.1997,67.7284,-227.4810,88.8158,shake
2167204,1.9577,-0.1963,-1.9123,-1.3021,4.0076,23.3807,shake
2167224,1.9577,-0.0581,-1.9123,-87.1494,-3.3283,-48.0163,shake
2167244,1.4431,-0.1143,-1.0129,-137.3555,-8.7253,-88.8178,shake
2167264,0.8308,-0.2288,0.4974,-152.5387,-11.6718,-99.1461,shake
2167284,0.4340,-0.0017,1.8382,-108.6685,19.2824,-77.3827,shake
2167304,0.0957,0.1848,2.0876,-29.7677,250.7099,-41.2224,shake
2167324,-0.2515,0.0930,2.0876,44.6521,16.3435,22.8616,shake
2167344,0.1354,0.0491,1.5320,105.8124,18.0915,63.4188,shake
2167364,0.5373,-0.1011,0.2703,139.2170,17.6488,97.5868,shake
2167384,1.1223,-0.2122,-0.9704,119.5681,-22.9237,119.1898,shake
2167404,1.4204,-0.2390,-1.2929,76.5147,-249.5573,107.4112,shake
2167424,1.9577,-0.0903,-1.9123,-6.5006,-15.2672,39.0753,shake
2167444,1.9577,-0.0630,-1.9123,-91.7525,-4.2520,-46.8560,shake
2167464,1.7480,-0.2878,-0.9470,-145.4700,0.9465,-111.7644,shake
2167484,0.8815,-0.3203,0.6431,-156.5464,-2.8703,-125.3827,shake
2167504,0.4020,0.0398,1.8250,-102.9815,20.7099,-92.8636,shake
2167524,0.1130,0.2224,2.0779,-32.2029,172.1679,-53.0926,shake
2167544,-0.3323,0.1419,2.0876,36.3544,88.5114,-8.2453,shake
2167564,0.0249,0.0383,1.6956,105.7666,11.6641,42.1287,shake
2167584,0.4472,-0.0325,0.2840,144.0414,2.8015,87.6936,shake
2167604,1.1130,-0.1401,-1.0280,127.3010,-39.7176,108.3196,shake
2167624,1.3764,-0.2849,-1.2409,79.2781,-249.5573,100.6631,shake
2167644,1.9577,-0.1389,-1.9123,-16.2868,-33.4123,9.5562,shake
2167664,1.9577,-0.0542,-1.9123,-97.6532,-2.8398,-74.7338,shake
2167684,1.2653,-0.1352,-0.7717,-145.4395,16.5190,-119.6193,shake
2167704,0.3850,-0.1401,0.8384,-153.7983,3.1373,-110.9018,shake
2167724,0.2453,0.0891,1.9537,-92.4242,156.4274,-69.5125,shake
2167744,0.3151,0.0491,1.4412,-11.2487,189.5267,-8.5430,shake
2167764,-0.3023,0.1475,2.0876,81.6597,47.1144,68.1364,shake
2167784,0.1972,-0.0779,1.2190,137.0414,6.8473,109.8387,shake
2167804,0.9235,-0.2849,-0.2727,153.0338,-20.5955,139.6555,shake
2167824,1.4743,-0.3083,-1.2485,116.4994,-249.5573,131.8921,shake
2167844,1.9577,-0.0930,-1.9123,44.5452,-34.7940,67.2814,shake
2167864,1.9577,-0.0369,-1.9123,-48.9204,-0.7711,0.8005,shake
2167884,1.9577,-0.1790,-1.2995,-112.6151,14.3205,-75.2224,shake
2167904,1.1430,-0.2644,0.0267,-138.6532,23.3893,-111.1919,shake
2167924,0.3137,0.0335,1.3636,-115.5922,10.1908,-84.1461,shake
2167944,0.3493,0.0869,2.0345,-49.2181,129.0076,-49.6117,shake
2167964,-0.3621,0.1428,2.0876,29.2933,217.5954,-12.8484,shake
2167984,-0.0816,-0.0041,1.6338,100.1483,9.4656,56.4570,shake
2168004,0.2966,-0.1738,0.2561,143.2628,-15.0459,107.1516,shake
2168024,1.0285,-0.2476,-1.2107,118.9269,-98.7558,134.6555,shake
2168044,1.9577,-0.3291,-1.9123,44.9422,-153.0611,99.8845,shake
2168064,1.9577,-0.0176,-1.9123,-35.9204,-7.3436,14.8921,shake
2168084,1.9577,-0.1614,-1.6359,-116.1113,16.5190,-79.2377,shake
2168104,1.1813,-0.2844,-0.2780,-148.6380,19.7938,-121.4056,shake
2168124,0.3486,0.0200,1.1136,-140.1342,11.5648,-101.5964,shake
2168144,0.3676,0.0867,1.9495,-79.8746,116.8549,-59.9476,shake
2168164,-0.4664,0.2527,2.0876,-3.4090,250.7099,-33.2911,shake
2168184,-0.2696,0.0278,2.0876,100.9803,8.7786,47.5791,shake
2168204,0.1774,-0.1016,0.5787,156.1178,-2.9161,110.9837,shake
2168224,0.9160,-0.2144,-0.9406,139.2323,-67.0688,150.0295,shake
