acc_x_g_mean,acc_x_g_std,acc_x_g_var,acc_x_g_min,acc_x_g_max,acc_x_g_rms,acc_x_g_energy,acc_y_g_mean,acc_y_g_std,acc_y_g_var,acc_y_g_min,acc_y_g_max,acc_y_g_rms,acc_y_g_energy,acc_z_g_mean,acc_z_g_std,acc_z_g_var,acc_z_g_min,acc_z_g_max,acc_z_g_rms,acc_z_g_energy,gyro_x_dps_mean,gyro_x_dps_std,gyro_x_dps_var,gyro_x_dps_min,gyro_x_dps_max,gyro_x_dps_rms,gyro_x_dps_energy,gyro_y_dps_mean,gyro_y_dps_std,gyro_y_dps_var,gyro_y_dps_min,gyro_y_dps_max,gyro_y_dps_rms,gyro_y_dps_energy,gyro_z_dps_mean,gyro_z_dps_std,gyro_z_dps_var,gyro_z_dps_min,gyro_z_dps_max,gyro_z_dps_rms,gyro_z_dps_energy,acc_mag_mean,acc_mag_std,acc_mag_max,gyro_mag_mean,gyro_mag_std,gyro_mag_max,label,label_id,source_file,window_start,window_end
1.024978,0.05491234,0.0030153652,0.9428,1.197,1.0264479,52.679764,0.034930002,0.008051937,6.483369e-05,0.0032,0.0559,0.03584604,0.06424693,0.212264,0.05893368,0.0034731787,0.1058,0.3755,0.2202934,2.426459,0.129514,0.5541598,0.3070931,-1.0502,1.7742,0.5690931,16.19335,6.662386,40.1605,1612.8657,-37.0764,116.9847,40.709377,82862.664,-0.33476397,1.8979684,3.602284,-5.6499,1.8921,1.9272652,185.71754,1.0492406820531217,0.05003377983622881,1.2089464835136419,26.59891987697868,30.88347290519751,117.12576285403652,right_tilt,7,right_tilt_20260609_091131.csv,460,510
0.99324006,0.10751455,0.011559379,0.707,1.197,0.99904203,49.90425,0.035232,0.012759114,0.00016279498,-0.0234,0.0559,0.037471175,0.070204444,0.27995202,0.17771174,0.031581465,0.1058,0.7537,0.33159402,5.49773,0.09669199,0.955419,0.91282547,-1.0502,5.0949,0.96029925,46.108734,36.116432,54.780937,3000.951,-17.8092,129.7786,65.61515,215267.4,-1.3107898,2.1022153,4.4193096,-6.2758,1.5028,2.4773939,306.874,1.0514988980116293,0.06159399873631463,1.2861926488671904,44.56945014731782,48.22833067119524,129.9304766580959,right_tilt,7,right_tilt_20260609_091131.csv,470,520
0.90599406,0.20163825,0.040657986,0.4802,1.197,0.92816114,43.074154,0.038914002,0.013232748,0.00017510561,-0.0234,0.062,0.041102376,0.08447026,0.41623402,0.29764196,0.08859073,0.1058,0.9888,0.5117045,13.092073,-0.126972,0.9033516,0.81604415,-1.0502,5.0949,0.9122313,41.6083,55.553078,52.62024,2768.8894,-17.8092,129.7786,76.51819,292751.7,-1.917052,1.9354613,3.7460105,-6.2758,1.5028,2.7241693,371.05493,1.0589578534210757,0.060185257977577206,1.2861926488671904,60.2470173492742,47.26081109805515,129.9304766580959,right_tilt,7,right_tilt_20260609_091131.csv,480,530
0.77729994,0.27858013,0.077606894,0.2687,1.197,0.82571316,34.09011,0.042172,0.013566563,0.00018405162,-0.0234,0.062,0.044300444,0.09812646,0.5852159,0.3527925,0.124462545,0.1058,1.0635,0.68333036,23.347017,-0.245142,0.86139977,0.7420095,-1.0502,5.0949,0.89560264,40.105206,69.20651,41.740532,1742.2719,-8.4962,129.7786,80.819626,326590.62,-2.35186,1.5709631,2.467925,-6.2758,0.2814,2.8282804,399.95853,1.071378930664641,0.05340605328883867,1.2861926488671904,70.16300379151583,40.22147868962472,129.9304766580959,right_tilt,7,right_tilt_20260609_091131.csv,490,540
0.61182,0.32501104,0.10563217,0.0861,1.197,0.6927885,23.997795,0.044976,0.013101154,0.00017164023,-0.0234,0.062,0.046845283,0.10972404,0.7732661,0.32170457,0.10349383,0.1311,1.1309,0.83751667,35.07171,-0.28285,0.8593829,0.73853904,-1.0502,5.0949,0.9047338,40.927162,77.17934,30.488483,929.54767,27.1297,129.7786,82.983116,344309.88,-2.5652921,1.3117901,1.7207932,-6.2758,-0.5964,2.8812354,415.07584,1.0867218232262972,0.05118765792368707,1.2861926488671904,77.22887899487188,30.512581703589692,129.9304766580959,right_tilt,7,right_tilt_20260609_091131.csv,500,550
0.41592398,0.28099495,0.07895816,0.0192,1.1589,0.50194716,12.597548,0.048152,0.012563524,0.00015784212,-0.0234,0.062,0.049764015,0.12382286,0.94886804,0.19290085,0.03721074,0.4522,1.1412,0.9682775,46.878067,-0.17354,0.83786213,0.70201296,-0.9891,5.0949,0.8556455,36.60646,66.60666,34.13821,1165.4175,15.9007,129.7786,74.84561,280093.28,-1.9910939,1.164291,1.3555735,-6.2758,-0.2529,2.3065188,266.00146,1.0907895678589496,0.04654811543001578,1.2861926488671904,66.64173684364918,34.15839434229618,129.9304766580959,right_tilt,7,right_tilt_20260609_091131.csv,510,560
0.24379398,0.21608947,0.04669466,-0.0748,0.6723,0.32577625,5.3065085,0.050816003,0.007713374,5.9496142e-05,0.0261,0.063,0.051398072,0.1320881,1.0538539,0.09271341,0.008595776,0.7967,1.1744,1.0579244,55.9602,-0.19720799,0.3448264,0.118905246,-0.9357,0.5605,0.39723575,7.889812,39.278263,38.68962,1496.8867,-71.855,103.6641,55.13319,151983.42,-1.201788,1.1214395,1.2576265,-2.9323,1.9608,1.6437522,135.09607,1.1078132559037415,0.026939807793515916,1.174741490711893,48.589409166580346,26.10742944554746,103.69758249612187,right_tilt,7,right_tilt_20260609_091131.csv,520,570
0.181278,0.15936089,0.025395893,-0.0748,0.4929,0.24136613,2.9128804,0.050344,0.007452816,5.554446e-05,0.0261,0.063,0.050892662,0.12950315,1.081858,0.052604318,0.002767214,0.9537,1.1744,1.0831362,58.659195,0.031492,0.4663955,0.21752475,-0.9357,0.9651,0.46745747,10.925825,-1.3067762,64.54538,4166.1064,-132.0611,68.1526,64.55861,208390.72,0.007827997,1.9623921,3.8509827,-2.1232,4.1669,1.9624076,192.55219,1.1106148473199828,0.023796556734357394,1.174741490711893,54.062115962109374,35.343621515207516,132.12846927483116,right_tilt,7,right_tilt_20260609_091131.csv,530,580
0.24891602,0.27410898,0.07513574,-0.0748,0.9316,0.3702633,6.8547454,0.049714,0.0076300725,5.8218007e-05,0.0261,0.063,0.05029612,0.12648499,1.032524,0.13823791,0.01910972,0.6614,1.1744,1.0417368,54.26078,0.21240598,0.50197995,0.25198388,-0.9357,0.9956,0.5450689,14.855007,-37.67853,71.85537,5163.194,-152.5955,54.9999,81.134865,329143.28,1.089962,2.1608176,4.669133,-1.8407,4.8768,2.4201548,292.85748,1.1062371494828602,0.03285607560309019,1.174741490711893,66.86952579344954,46.016154346705115,152.6633182142652,right_tilt,7,right_tilt_20260609_091131.csv,540,590
0.393614,0.38051015,0.14478797,-0.0748,1.1069,0.5474668,14.985997,0.048231997,0.008782492,7.713217e-05,0.0193,0.063,0.049025077,0.1201729,0.91937006,0.24102588,0.058093477,0.375,1.1744,0.95043916,45.16673,0.4005,0.48604703,0.23624173,-0.9357,1.3544,0.6297952,19.832098,-62.868454,60.762016,3692.0225,-152.5955,33.916,87.43263,382223.25,1.9432418,1.9219105,3.69374,-1.5583,4.8768,2.733117,373.49646,1.0971928462690927,0.04032291279070582,1.174741490711893,75.36854195176285,44.40624207340184,152.6633182142652,right_tilt,7,right_tilt_20260609_091131.csv,550,600
0.572548,0.40552205,0.16444814,-0.0748,1.1069,0.701612,24.612968,0.044671997,0.013298692,0.00017685522,-0.022,0.063,0.04660947,0.108622134,0.763806,0.30701533,0.09425841,0.2862,1.1744,0.82319987,33.8829,0.65179795,1.081447,1.1695275,-0.9357,7.5681,1.2626829,79.71841,-76.556854,44.93386,2019.0519,-152.5955,16.0305,88.76939,394000.2,2.51637,1.3908169,1.9343718,-0.8178,4.8768,2.8751507,413.32452,1.0816240132133141,0.04668319012582908,1.174741490711893,78.66185872246768,41.25743885701749,152.6633182142652,right_tilt,7,right_tilt_20260609_091131.csv,560,610
0.780132,0.30710822,0.094315454,0.0532,1.28,0.83840406,35.14607,0.040856,0.012810593,0.00016411128,-0.022,0.0593,0.04281733,0.0916662,0.58046997,0.30429375,0.09259469,0.137,1.1197,0.6553931,21.477007,0.78279406,1.0492306,1.1008847,-0.1494,7.5681,1.309065,85.682556,-77.08586,42.861443,1837.1033,-152.5955,10.832,88.20053,388966.7,2.6189704,1.2512664,1.5656676,-0.7109,4.8768,2.9025285,421.23355,1.0635790038681243,0.055628635889158916,1.2877388089205046,77.81636126918866,41.642355425990395,152.6633182142652,right_tilt,7,right_tilt_20260609_091131.csv,570,620
0.92983,0.15095839,0.022788433,0.3732,1.28,0.9420043,44.36861,0.038014002,0.0125313215,0.00015703401,-0.022,0.0593,0.04002622,0.08010492,0.41274202,0.2278452,0.051913437,0.137,0.9456,0.47145456,11.113471,0.66875196,1.0815161,1.1696773,-0.2181,7.5681,1.2715763,80.845314,-55.079445,45.340305,2055.7432,-152.5955,10.832,71.34065,254474.44,1.985842,1.427384,2.037425,-0.7109,4.8768,2.445607,299.04965,1.0525809697651278,0.0575939431564021,1.2877388089205046,55.803919765891344,44.530993987533684,152.6633182142652,right_tilt,7,right_tilt_20260609_091131.csv,580,630
0.98857397,0.07445494,0.0055435384,0.8349,1.28,0.99137384,49.1411,0.035639998,0.011526335,0.0001328564,-0.022,0.0593,0.037457522,0.070153296,0.292398,0.1388237,0.01927202,0.137,0.6536,0.3236798,5.2384305,0.481884,1.1595759,1.3446164,-1.0425,7.5681,1.2557184,78.84143,-31.346775,31.60272,998.7319,-93.6565,10.832,44.512383,99067.61,1.277904,1.2969278,1.6820217,-0.7109,4.5028,1.8207307,165.75302,1.042036315063893,0.056161279259498265,1.2877388089205046,32.13638494846213,30.87874529631437,93.76911216909329,right_tilt,7,right_tilt_20260609_091131.csv,590,640
1.020162,0.066104114,0.0043697534,0.8996,1.28,1.0223014,52.255013,0.033212002,0.012184492,0.00014846186,-0.022,0.0593,0.03537653,0.062574945,0.226924,0.06576252,0.004324709,0.137,0.3975,0.23626089,2.7909603,0.345696,1.204409,1.4506011,-1.0425,7.5681,1.253039,78.50534,-3.9135003,36.89456,1361.2086,-63.1146,107.0076,37.10154,68826.21,0.18539,1.7874569,3.195002,-5.314,3.228,1.7970454,161.4686,1.0481105472714438,0.060293031922061244,1.2877388089205046,25.889345676277664,26.66580985690108,107.1433537724109,right_tilt,7,right_tilt_20260609_091131.csv,600,650
1.001682,0.08801299,0.0077462876,0.7136,1.28,1.0055412,50.555656,0.033644002,0.010113202,0.000102276856,-0.0068,0.062,0.03513112,0.06170978,0.260472,0.13570607,0.018416138,0.137,0.6858,0.2937036,4.31309,0.244324,1.0041586,1.0083346,-1.0807,4.0949,1.0334548,53.40144,27.621923,53.801796,2894.633,-40.7024,120.7557,60.478127,182880.19,-0.882088,1.9879812,3.952069,-5.314,2.1822,2.1748905,236.50742,1.0464734336250492,0.05918163327418315,1.2877388089205046,40.45380132964091,45.0210161354044,120.80967630819147,right_tilt,7,right_tilt_20260609_091131.csv,610,660
0.928218,0.16171171,0.026150675,0.5285,1.144,0.94219923,44.38697,0.039169997,0.018082766,0.00032698645,-0.0068,0.1104,0.0431425,0.093063764,0.384174,0.26498985,0.07021962,0.1453,0.9427,0.46670043,10.890465,0.26050603,1.2040368,1.4497048,-1.0807,4.0949,1.2318962,75.8784,51.617798,53.060535,2815.4204,-14.2901,120.7557,74.025795,273990.9,-1.472316,1.8396423,3.3842838,-5.314,1.228,2.356268,277.5999,1.0512908842987407,0.04687604068574771,1.1572672120128522,55.48489653979637,49.074575116590594,120.80967630819147,right_tilt,7,right_tilt_20260609_091131.csv,620,670
0.81028,0.25254267,0.0637778,0.3276,1.144,0.8487235,36.016575,0.043018,0.018391613,0.00033825144,-0.0068,0.1104,0.04678461,0.109439984,0.546746,0.33928046,0.115111224,0.1453,1.0484,0.6434612,20.70212,0.16936001,1.2243146,1.4989461,-1.0807,4.0949,1.2359729,76.38145,65.0149,44.99212,2024.2906,-11.2291,120.7557,79.064705,312561.38,-1.917966,1.6071948,2.583075,-5.314,0.3883,2.5023327,313.08344,1.065117188264638,0.04569533524586168,1.1572672120128522,66.84140174901535,42.32309032821599,120.80967630819147,right_tilt,7,right_tilt_20260609_091131.csv,630,680
0.657714,0.31199712,0.09734219,0.1477,1.144,0.72796285,26.496494,0.046568003,0.018133609,0.00032882777,-0.0068,0.1104,0.049974058,0.12487032,0.72673994,0.336252,0.11306541,0.1453,1.1067,0.80076,32.060825,0.133482,1.227026,1.5055927,-1.0807,4.0949,1.234265,76.1705,76.166046,31.252178,976.6986,5.1526,120.7557,82.3284,338898.28,-2.24346,1.3154583,1.7304306,-5.314,0.2051,2.6006813,338.1772,1.0825926773764183,0.04045778405892044,1.1572672120128522,76.21321659875008,31.269753139387028,120.80967630819147,right_tilt,7,right_tilt_20260609_091131.csv,640,690
0.46053803,0.29327008,0.086007334,0.0222,0.9948,0.54598767,14.9051285,0.051505998,0.014878445,0.00022136814,0.0178,0.1104,0.0536119,0.1437118,0.909466,0.2321327,0.05388559,0.3374,1.1275,0.9386235,44.0507,0.086766,1.1965225,1.4316661,-1.0807,4.0949,1.1996642,71.95972,70.58834,33.379593,1114.1971,8.4427,120.7557,78.08272,304845.53,-2.10392,1.4136039,1.9982761,-7.7644,0.2051,2.5347102,321.23776,1.086523828892162,0.038167916494297835,1.1384966007854393,70.6918480470495,33.27817387501099,120.80967630819147,right_tilt,7,right_tilt_20260609_091131.csv,650,700
0.29237202,0.23090853,0.05331875,-0.0689,0.8159,0.37255892,6.9400077,0.055104002,0.011770063,0.0001385344,0.0303,0.1104,0.056347005,0.15874925,1.033912,0.11311507,0.01279502,0.7061,1.1858,1.0400813,54.08845,-0.057199985,0.85931283,0.7384185,-1.0273,3.2017,0.8612145,37.08452,46.586964,35.73893,1277.271,-19.3817,108.0763,58.716404,172380.81,-1.550028,1.6548035,2.7383747,-7.7644,1.686,2.2673688,257.04807,1.1058380554230467,0.029434115889128355,1.189682503863951,48.798697267028494,32.74424981450494,108.13838826679451,right_tilt,7,right_tilt_20260609_091131.csv,660,710
0.183322,0.14496261,0.02101416,-0.0689,0.4946,0.23371162,2.731056,0.053208005,0.0044454397,1.9761934e-05,0.0442,0.0669,0.053393383,0.14254266,1.08679,0.04781786,0.0022865478,0.9639,1.1858,1.0878415,59.169956,-0.122237995,0.39942086,0.15953702,-1.0273,0.8277,0.417707,8.723956,11.451236,51.915718,2695.242,-124.8092,78.9541,53.163643,141318.66,-0.70193994,2.1580255,4.657074,-7.7644,3.915,2.2693157,257.4897,1.1137548731438243,0.020520793073951736,1.189682503863951,44.23808680039035,29.575140050203117,124.87209657425474,right_tilt,7,right_tilt_20260609_091131.csv,670,720
0.21140799,0.2030186,0.041216556,-0.0689,0.7702,0.2931039,4.295495,0.052486,0.0057800347,3.34088e-05,0.0283,0.0669,0.052803304,0.13940944,1.056874,0.10979328,0.012054565,0.7112,1.1858,1.0625616,56.451862,0.15455599,0.6330419,0.40074208,-1.0273,2.4536,0.6516361,21.231482,-28.680061,71.29568,5083.073,-148.1069,55.9923,76.84802,295280.97,0.55791,2.8164496,7.932389,-7.7644,5.1135,2.8711762,412.18262,1.1029269247054756,0.0358817886917872,1.189682503863951,59.62570408832029,48.57018621282262,148.20072447309425,right_tilt,7,right_tilt_20260609_091131.csv,680,730
0.338236,0.33907965,0.114975,-0.0689,1.1262,0.47893488,11.46893,0.051190004,0.009744604,9.495731e-05,0.0015,0.0684,0.05210925,0.13576868,0.96476805,0.20450364,0.04182174,0.5628,1.1858,0.9862043,48.62995,0.60112,1.5077717,2.2733757,-1.0273,9.3391,1.6231823,131.73604,-54.60296,60.56182,3667.7341,-148.1069,39.6183,81.54273,332460.88,1.53333,2.947778,8.689395,-7.7644,9.144,3.322724,552.0248,1.0964616032376597,0.049648222782903755,1.285914165098122,64.97870244111294,49.40304723377195,148.20072447309425,right_tilt,7,right_tilt_20260609_091131.csv,690,740
0.51122004,0.38886046,0.15121245,-0.0689,1.1262,0.64230704,20.627916,0.048666,0.011301196,0.00012771704,0.0015,0.0684,0.04996095,0.12480483,0.8214901,0.2873604,0.08257601,0.2786,1.1858,0.8702998,37.87109,1.0257,1.6588564,2.7518046,-1.0044,9.3391,1.9503498,190.19322,-74.42983,45.55998,2075.7117,-148.1069,2.916,87.2669,380775.6,2.5434039,2.321163,5.387798,-7.4361,9.144,3.4433563,592.83514,1.0813324504865087,0.056536723683299,1.285914165098122,74.73004325012232,45.23928104105379,148.20072447309425,right_tilt,7,right_tilt_20260609_091131.csv,700,750
0.7126381,0.36077306,0.1301572,0.0253,1.3322,0.79875535,31.900507,0.041899994,0.032729488,0.0010712193,-0.1738,0.0684,0.053167935,0.14134148,0.637708,0.32508674,0.1056814,0.1358,1.1372,0.7157883,25.617645,1.161268,1.8671861,3.4863837,-3.7296,9.3391,2.1988466,241.74634,-79.87472,39.000732,1521.0571,-148.1069,7.8244,88.887726,395051.4,2.761574,2.1084638,4.445619,-6.6651,9.144,3.4744656,603.5955,1.0716033577305193,0.06968553293673398,1.3606470666561554,80.33950070636234,38.255710693124044,148.20072447309425,right_tilt,7,right_tilt_20260609_091131.csv,710,760
0.890214,0.20523454,0.04212122,0.3056,1.3322,0.91356564,41.73011,0.03874,0.032661624,0.0010667816,-0.1738,0.0684,0.050671186,0.12837847,0.45094597,0.2676543,0.07163883,0.1294,0.9915,0.52439594,13.749557,0.97500795,2.0180604,4.072568,-3.7296,9.3391,2.2412515,251.16043,-66.26158,46.575294,2169.258,-148.1069,7.8244,80.992935,327992.78,2.445392,2.2478023,5.0526147,-6.6651,9.144,3.3215294,551.62787,1.0519825809283894,0.07411835550823298,1.3606470666561554,66.73471291567023,46.069401499147766,148.20072447309425,right_tilt,7,right_tilt_20260609_091131.csv,720,770
0.98570395,0.10283767,0.010575585,0.7348,1.3322,0.99105394,49.109394,0.035871997,0.03212132,0.0010317792,-0.1738,0.0684,0.04815163,0.11592898,0.306856,0.18730131,0.03508178,0.1224,0.6863,0.35950294,6.4621186,0.753328,2.044921,4.181701,-3.7296,9.3391,2.179267,237.46022,-37.748154,36.01979,1297.4254,-121.7329,23.5954,52.17613,136117.42,1.4809619,2.3058412,5.3169036,-6.6651,9.144,2.7404656,375.5076,1.0526677781276335,0.07509644260437277,1.3606470666561554,40.47158780229585,33.11582996980233,122.00440235934111,right_tilt,7,right_tilt_20260609_091131.csv,730,780
1.019774,0.084442966,0.007130614,0.8615,1.3322,1.0232642,52.35348,0.033800002,0.03115602,0.00097069755,-0.1738,0.0601,0.045968875,0.10565688,0.231066,0.10895344,0.011870852,0.0992,0.5313,0.25546497,3.2631173,0.255314,1.5917795,2.533762,-3.7296,4.6063,1.612125,129.94736,-5.9220424,53.30964,2841.9175,-88.5802,111.687,53.63756,143849.4,0.15500602,2.6267123,6.899618,-6.6651,4.8692,2.631282,346.18228,1.0532161356812468,0.07197832410289642,1.3606470666561554,41.03146992646999,34.683269971134344,111.81489620752683,right_tilt,7,right_tilt_20260609_091131.csv,740,790
0.998882,0.10517807,0.0110624265,0.7683,1.3322,1.0044042,50.441383,0.035192,0.031429127,0.0009877901,-0.1738,0.0642,0.04718333,0.111313336,0.266216,0.16938235,0.028690381,0.0992,0.6997,0.31553343,4.978067,-0.16865201,1.2109464,1.4663913,-3.7296,4.6063,1.2226344,74.741745,28.96147,54.27807,2946.1086,-59.3207,111.687,61.52134,189243.77,-1.0459119,2.2416852,5.025152,-6.6651,3.0066,2.473678,305.9542,1.0515843737333983,0.06917792364429991,1.3606470666561554,46.2758719410615,40.63290166380783,111.81489620752683,right_tilt,7,right_tilt_20260609_091131.csv,750,800
0.9138,0.17221452,0.029657843,0.4616,1.1503,0.92988616,43.234413,0.04152,0.011110355,0.00012344,0.0088,0.0657,0.042980816,0.09236753,0.39361003,0.2816711,0.07933861,0.0992,0.9407,0.48401183,11.713372,-0.40865397,0.57904845,0.33529714,-2.9509,0.8506,0.70872784,25.114758,55.43705,49.358444,2436.2559,-16.9161,111.687,74.22615,275476.1,-1.772632,1.8586248,3.4544861,-5.2377,1.7776,2.568406,329.83548,1.048088120535525,0.04810799301894499,1.1596395517573554,59.58452282144113,44.34304507242551,111.81489620752683,right_tilt,7,right_tilt_20260609_091131.csv,760,810
0.78301805,0.27849975,0.07756211,0.215,1.1503,0.8310712,34.533966,0.044677995,0.010638634,0.00011318052,0.0088,0.0657,0.045927163,0.10546521,0.566926,0.34877178,0.12164175,0.0992,1.0877,0.66561764,22.152342,-0.39278004,0.3985532,0.15884465,-1.0731,0.8506,0.559572,15.656039,71.068504,38.393826,1474.0858,-8.0459,111.687,80.77634,326240.84,-2.3358397,1.4298452,2.0444572,-5.2377,1.3959,2.7387235,375.03033,1.065037058984144,0.039134470616135404,1.1596395517573554,71.85702568080823,37.00268278064802,111.81489620752683,right_tilt,7,right_tilt_20260609_091131.csv,770,820
0.61570597,0.3270526,0.106963396,0.0275,1.1503,0.69717807,24.302862,0.048124,0.009562146,9.143463e-05,0.0088,0.0657,0.049064796,0.120367706,0.75867,0.32390097,0.104911834,0.0992,1.1412,0.8249194,34.0246,-0.422704,0.38868916,0.15107927,-1.0731,0.8506,0.5742455,16.487896,77.18392,28.155914,792.7555,20.1602,111.687,82.15907,337505.66,-2.466984,1.1644287,1.3558943,-5.2377,-0.1842,2.7279854,372.0952,1.0804097237984158,0.04088343823396766,1.1596395517573554,77.22784602618947,28.173465614108824,111.81489620752683,right_tilt,7,right_tilt_20260609_091131.csv,780,830
0.43092397,0.29027507,0.08425962,0.0275,0.9511,0.519572,13.497755,0.050839998,0.0061503174,3.7826405e-05,0.0356,0.0657,0.051210664,0.1311266,0.931842,0.21049339,0.044307467,0.4475,1.1412,0.95532036,45.631847,-0.21431002,0.473862,0.2245452,-1.0578,0.8887,0.52007115,13.523699,51.052006,58.76999,3453.9116,-92.0077,106.8091,77.847404,303010.94,-1.514312,1.7595313,3.0959501,-3.5354,2.9761,2.3214417,269.45456,1.0880472372193717,0.03698415037948524,1.1428267804002494,71.30128615296412,31.336960944279927,106.86433990054867,right_tilt,7,right_tilt_20260609_091131.csv,790,840
0.35319802,0.21833703,0.04767106,0.0275,0.8127,0.41523474,8.620995,0.051295996,0.006616312,4.3775588e-05,0.0361,0.0693,0.051720936,0.13375276,1.004514,0.11625544,0.013515328,0.7156,1.1412,1.0112189,51.128185,-0.012636003,0.5712485,0.32632485,-0.7525,1.2246,0.57138824,16.324226,6.241777,84.5053,7141.1465,-151.9314,105.7557,84.73551,359005.3,-0.21461399,2.6166244,6.846723,-3.5354,5.2891,2.625411,344.63916,1.0939485637608661,0.030580821531442322,1.1428267804002494,75.97210924173739,37.623987478236806,152.02476903126674,right_tilt,7,right_tilt_20260609_091131.csv,800,850
0.40051404,0.2864509,0.08205411,0.0275,0.9377,0.49240792,12.123279,0.050619997,0.0090911165,8.2648396e-05,0.0361,0.0918,0.051429883,0.13225165,0.961546,0.18651606,0.034788243,0.5445,1.1412,0.97946876,47.967953,0.25423402,0.65013283,0.42267272,-0.6151,2.8124,0.6980743,24.365385,-33.970287,78.084236,6097.148,-151.9314,96.4656,85.15356,362556.4,1.036684,2.4842381,6.171439,-3.4896,5.2891,2.6918678,362.30762,1.097102684374349,0.02890074633288142,1.1428267804002494,76.02121403303549,38.466048332161776,152.02476903126674,right_tilt,7,right_tilt_20260609_091131.csv,810,860
0.524472,0.35789585,0.12808944,0.0275,1.0751,0.634949,20.158014,0.046679996,0.03204348,0.0010267847,-0.1545,0.1179,0.05661985,0.16029036,0.83329004,0.28781703,0.08283865,0.2361,1.1412,0.8815956,38.86054,0.789504,1.7226764,2.967614,-0.4929,11.0338,1.8949751,179.54652,-62.629677,58.318916,3401.0962,-151.9314,43.2137,85.57788,366178.66,2.1325638,1.9869751,3.9480698,-1.627,5.2891,2.9147725,424.79495,1.0872358710238434,0.038667083663300454,1.1428267804002494,76.80381820800181,37.90558955609064,152.02476903126674,right_tilt,7,right_tilt_20260609_091131.csv,820,870
0.68880594,0.35764268,0.12790829,0.038,1.152,0.7761199,30.118101,0.04484,0.03376736,0.0011402348,-0.1545,0.1179,0.056132525,0.15754302,0.66274804,0.3300572,0.10893776,0.1729,1.1394,0.74038684,27.408632,1.293628,1.9045675,3.6273775,-0.4395,11.0338,2.3023577,265.04254,-74.072586,41.57103,1728.1506,-151.9314,8.7862,84.94055,360744.9,2.6134782,1.3436913,1.8055066,-0.4514,5.2891,2.9386687,431.7887,1.073158095072529,0.04491354339507218,1.1649500675994657,74.7110706435133,40.5843654161694,152.02476903126674,right_tilt,7,right_tilt_20260609_091131.csv,830,880
0.86391395,0.22678147,0.051429834,0.2924,1.152,0.8931837,39.88886,0.043433994,0.033914167,0.0011501707,-0.1545,0.1179,0.055106107,0.15183415,0.48417595,0.27837777,0.07749419,0.1729,1.0464,0.5584985,15.596029,1.190274,1.9874828,3.9500878,-1.3555,11.0338,2.3166442,268.342,-64.79212,47.745388,2279.622,-151.9314,1.8549,80.483795,323882.06,2.3440142,1.5763726,2.4849508,-0.2606,5.2891,2.8247747,398.96762,1.0540174474746975,0.04221054393067411,1.1649500675994657,65.21554812481672,47.30666186631555,152.02476903126674,right_tilt,7,right_tilt_20260609_091131.csv,840,890
0.970746,0.0783952,0.006145808,0.6579,1.152,0.9739063,47.424675,0.040749997,0.033549063,0.0011255397,-0.1545,0.1179,0.05278354,0.13930511,0.33788002,0.16998923,0.02889634,0.1729,0.8084,0.3782317,7.1529613,0.97791,2.069795,4.284051,-1.3555,11.0338,2.289183,262.01794,-40.186016,41.532764,1724.9705,-126.4123,1.8549,57.791748,166994.3,1.575464,1.5712142,2.4687142,-0.314,5.2509,2.2250395,247.54004,1.0452573304900625,0.04214323026047907,1.1649500675994657,40.68988404549906,41.16322208992926,126.47486087638129,right_tilt,7,right_tilt_20260609_091131.csv,850,900
1.0071579,0.063170835,0.0039905543,0.8791,1.218,1.0091372,50.917885,0.038207997,0.03267888,0.0010679092,-0.1545,0.1179,0.05027684,0.12638803,0.24998401,0.08558219,0.0073243105,0.1504,0.5103,0.26422775,3.4908154,0.81134605,2.0895114,4.366058,-1.3555,11.0338,2.241504,251.217,-18.333498,31.17972,972.1749,-87.7482,46.6106,36.17032,65414.594,0.8618779,1.4639634,2.1431887,-2.4972,4.4188,1.6988297,144.30112,1.0431805084610084,0.04976233281340427,1.2279286624230252,22.412518813576764,28.528605135755726,87.85017234092373,right_tilt,7,right_tilt_20260609_091131.csv,860,910
1.0150421,0.057405874,0.0032954342,0.9079,1.218,1.016664,51.680283,0.03965,0.013024396,0.00016963489,0.0105,0.0945,0.041734368,0.08708788,0.23790199,0.06593809,0.004347832,0.1504,0.469,0.2468708,3.0472596,0.21394,1.3967032,1.95078,-1.3555,6.1865,1.4129933,99.8275,13.963762,40.057472,1604.601,-39.5344,110.5267,42.421547,89979.375,-0.512476,1.7234143,2.970157,-4.7644,2.144,1.7979958,161.63943,1.0457945669547022,0.05105262704334374,1.2279286624230252,25.276234342595057,34.145698424902925,110.59502691956814,right_tilt,7,right_tilt_20260609_091131.csv,870,920
0.96542394,0.11873221,0.014097338,0.5749,1.218,0.9726977,47.307037,0.041314002,0.009108458,8.2964005e-05,0.0252,0.0713,0.042306155,0.08949053,0.325138,0.19577427,0.038327564,0.1504,0.8943,0.37952903,7.202114,-0.57903403,0.97373676,0.9481633,-5.9433,1.4689,1.1328917,64.17218,38.690174,47.39067,2245.8757,-7.8932,118.1221,61.178467,187140.25,-1.539496,1.9430109,3.7752914,-7.8407,0.3883,2.4789796,307.26697,1.043941811325832,0.04645886100347815,1.2279286624230252,40.673160924540596,45.781306007511674,118.1808280464306,right_tilt,7,right_tilt_20260609_091131.csv,880,930
